738871.654946,51169.00,46.45,78.07
738871.654948,51270.00,59.08,108.78
738871.654949,51372.00,60.74,108.16
738871.65495,51474.00,60.51,106.61
738871.654951,51575.00,53.00,91.57
738871.654952,51677.00,41.45,50.15
738871.654953,51778.00,28.29,14.79
738871.654955,51879.00,18.04,5.33
738871.654956,51982.00,18.22,7.35
738871.654957,52083.00,23.29,6.42
738871.654958,52185.00,26.14,19.91
738871.654959,52286.00,34.78,41.47
738871.654961,52387.00,50.44,82.88
738871.654962,52489.00,60.92,109.87
738871.654963,52590.00,60.92,113.90
738871.654964,52692.00,57.71,103.51
738871.654965,52794.00,52.29,74.50
738871.654966,52895.00,37.10,44.57
738871.654968,52997.00,22.81,7.81
738871.654969,53098.00,22.81,4.71
738871.65497,53199.00,17.87,5.18
738871.654971,53302.00,21.56,5.33
738871.654972,53403.00,26.50,23.48
738871.654973,53505.00,35.79,45.19
738871.654975,53606.00,52.82,89.24
738871.654976,53707.00,60.39,107.70
738871.654977,53809.00,59.67,110.18
738871.654978,53911.00,58.66,99.17
738871.654979,54012.00,49.19,75.13
738871.65498,54114.00,35.37,45.66
738871.654982,54215.00,23.94,9.05
738871.654983,54317.00,18.52,0.00
738871.654984,54418.00,19.83,5.64
738871.654985,54520.00,19.00,0.00
738871.654986,54622.00,24.83,23.79
738871.654988,54723.00,36.27,47.36
738871.654989,54824.00,54.07,93.58
738871.65499,54926.00,59.91,110.33
738871.654991,55027.00,59.73,111.26
738871.654992,55130.00,56.04,102.58
738871.654993,55231.00,49.79,76.68
738871.654995,55332.00,33.29,34.33
738871.654996,55434.00,19.18,7.35
738871.654997,55535.00,20.72,3.16
738871.654998,55636.00,22.33,9.67
738871.654999,55738.00,18.22,0.00
738871.655001,55840.00,27.22,19.29
738871.655002,55942.00,41.93,66.59
738871.655003,56043.00,52.35,92.03
738871.655004,56144.00,60.92,108.94
738871.655005,56246.00,60.92,110.64
738871.655006,56347.00,55.80,102.11
738871.655007,56450.00,48.83,71.71
738871.655009,56551.00,29.30,31.85
738871.65501,56652.00,20.96,6.42
738871.655011,56754.00,19.35,0.00
738871.655012,56855.00,19.53,10.91
738871.655013,56956.00,19.12,4.86
738871.655015,57059.00,30.31,33.09
738871.655016,57160.00,39.54,63.65
738871.655017,57262.00,55.50,96.68
738871.655018,57363.00,60.92,112.66
738871.655019,57464.00,60.74,104.90
738871.655021,57566.00,54.97,99.17
738871.655022,57668.00,46.45,72.95
738871.655023,57769.00,33.53,31.54
738871.655024,57871.00,21.98,5.49
738871.655025,57972.00,21.26,5.80
738871.655026,58074.00,19.95,2.54
738871.655027,58175.00,21.14,7.97
738871.655029,58276.00,29.66,32.47
738871.65503,58379.00,44.19,67.99
738871.655031,58480.00,55.86,94.20
738871.655032,58582.00,60.92,115.14
738871.655033,58683.00,59.37,107.23
738871.655035,58784.00,56.22,99.17
738871.655036,58887.00,41.27,60.08
738871.655037,58988.00,30.67,27.66
738871.655038,59089.00,20.25,11.53
738871.655039,59191.00,18.52,2.23
738871.65504,59292.00,19.00,4.24
738871.655042,59394.00,21.80,14.95
738871.655043,59495.00,29.36,28.44
738871.655044,59597.00,44.07,69.54
738871.655045,59699.00,58.36,97.46
738871.655046,59800.00,60.92,117.16
738871.655047,59901.00,59.79,105.84
738871.655049,60003.00,55.92,92.03
738871.65505,60105.00,44.96,61.32
738871.655051,60207.00,26.86,18.82
738871.655052,60308.00,19.47,7.04
